지역명,소분류명,전체매출금액비율,전체매출수비율
조천읍,참치,0.039259259259259265,0.08592592592592592
조천읍,부대찌개,0.036153846153846154,0.5076923076923077
조천읍,떡/한과,0.023863636363636365,0.09954545454545455
조천읍,도시락,0.018611111111111113,0.2513888888888889
조천읍,구내식당/푸드코트,0.008666666666666666,0.022333333333333334
조천읍,차,0.007777777777777778,0.027777777777777776
추자면,갈비,0.061000000000000006,0.09585714285714286
추자면,중식,0.055,0.22999999999999998
추자면,국밥,0.05391304347826087,0.2343478260869565
추자면,치킨,0.04711111111111111,0.13644444444444445
추자면,가정식,0.0414375,0.0921875
추자면,분식,0.03729166666666667,0.2304166666666667
추자면,베이커리,0.02875,0.24708333333333332
추자면,단품요리 전문,0.025317919075144506,0.1445664739884393
추자면,회,0.024545454545454547,0.045454545454545456
추자면,커피,0.019761904761904762,0.20190476190476192
추자면,맥주/요리주점,0.011111111111111112,0.024444444444444446
추자면,주류,0.004666666666666667,0.012666666666666666
표선면,우동,0.36791666666666667,2.1733333333333333
표선면,두부,0.2735714285714286,1.5021428571428572
표선면,햄버거,0.1892948717948718,1.4419871794871797
표선면,회,0.17718562874251498,0.19733532934131737
표선면,돼지고기,0.15283557046979868,0.2704194630872483
표선면,순두부,0.1523076923076923,1.206923076923077
표선면,면류,0.14634980988593158,0.6606083650190114
표선면,감자탕,0.14222222222222222,0.75
표선면,일식,0.10186440677966102,0.3148587570621469
표선면,가정식,0.09815542652970076,0.2796940598481465
표선면,오리,0.09756756756756757,0.17864864864864866
표선면,해장국,0.09677852348993289,0.5445637583892617
표선면,갈비,0.09113924050632911,0.17329113924050632
표선면,베이커리,0.08875000000000001,1.1015865384615384
표선면,돈까스,0.087,0.56175
표선면,포장마차,0.08413793103448276,0.19982758620689656
표선면,중식,0.08261829652996845,0.4744794952681388
표선면,간장게장,0.08155555555555555,0.18755555555555553
표선면,보쌈,0.08115384615384615,0.21
표선면,막창,0.07818181818181819,0.20696969696969697
표선면,맥주/요리주점,0.07434782608695652,0.39999999999999997
표선면,아이스크림/빙수,0.07365853658536585,1.038048780487805
표선면,단품요리 전문,0.07327826086956521,0.41226956521739133
표선면,피자,0.07227722772277227,0.39
표선면,국밥,0.07212765957446808,0.48021276595744683
표선면,양식,0.06904761904761905,0.40828571428571425
표선면,커피,0.0671131221719457,0.8093936651583711
표선면,곱창,0.06434782608695652,0.09913043478260869
표선면,치킨,0.06417307692307692,0.4024230769230769
표선면,주류,0.0641025641025641,0.22769230769230772
표선면,삼계탕,0.06181818181818182,0.27212121212121215
표선면,만두,0.05846153846153847,0.7669230769230769
표선면,소고기,0.05375,0.24916666666666668
표선면,구내식당/푸드코트,0.051111111111111114,0.14750000000000002
표선면,샤브샤브,0.05,0.1288888888888889
표선면,명태,0.05,0.11400000000000002
표선면,꼬치구이,0.048514851485148516,0.17782178217821784
표선면,차,0.04666666666666666,0.03777777777777778
표선면,장어,0.04152173913043478,0.09521739130434782
표선면,부대찌개,0.04083333333333333,0.39916666666666667
표선면,분식,0.040573476702508965,0.3454121863799283
표선면,고기,0.0388659793814433,0.09694158075601375
표선면,떡/한과,0.037192982456140354,0.2424561403508772
표선면,뷔페,0.03482758620689655,0.2582758620689655
표선면,아구찜,0.03021276595744681,0.09851063829787234
표선면,도시락,0.0275,0.2811111111111111
표선면,스테이크,0.02666666666666667,0.19666666666666666
표선면,샌드위치/토스트,0.015555555555555557,0.2813888888888889
표선면,족발,0.012,0.076
표선면,기타세계요리,0.006,0.018
한경면,햄버거,0.31,0.865
한경면,돼지고기,0.2974834437086093,0.6411920529801325
한경면,퓨전음식,0.29000000000000004,0.9307142857142857
한경면,베이커리,0.22772972972972974,1.8696756756756756
한경면,장어,0.16074074074074074,0.27
한경면,고기,0.15966216216216217,0.46094594594594596
한경면,김치찌개,0.13785714285714284,0.7253571428571429
한경면,중식,0.11608391608391609,0.5924825174825175
한경면,해장국,0.11473118279569892,0.6980645161290323
한경면,양식,0.1088125,0.43475
한경면,가정식,0.1064027149321267,0.41058823529411764
한경면,일식,0.09921052631578949,0.3557894736842105
한경면,회,0.08970149253731342,0.28343283582089557
한경면,낙지,0.075,0.38
한경면,스테이크,0.07052631578947369,0.13421052631578947
한경면,치킨,0.06265217391304348,0.32356521739130434
한경면,단품요리 전문,0.06037602382725243,0.35933358153387934
한경면,분식,0.05963855421686747,0.5719277108433735
한경면,커피,0.05909702209414025,0.5220845341018252
한경면,면류,0.05755395683453238,0.372589928057554
한경면,국밥,0.054814814814814816,0.32246913580246916
한경면,떡/한과,0.052000000000000005,0.3742857142857143
한경면,갈비,0.044444444444444446,0.15333333333333332
한경면,피자,0.04407407407407407,0.1638888888888889
한경면,샤브샤브,0.039729729729729726,0.10324324324324324
한경면,맥주/요리주점,0.03,0.065
한경면,곱창,0.028571428571428574,0.07214285714285715
한경면,주류,0.026000000000000002,0.09266666666666667
한경면,뷔페,0.02235294117647059,0.1711764705882353
한경면,순대,0.01625,0.16625
한림읍,주류,0.6693442622950819,0.9004918032786885
한림읍,아구찜,0.4342857142857143,1.147142857142857
한림읍,두부,0.255,1.5335714285714286
한림읍,돼지고기,0.23375,0.4536680327868853
한림읍,회,0.21924324324324326,0.30854054054054053
한림읍,아이스크림/빙수,0.215,2.8048979591836734
한림읍,면류,0.20561561561561562,1.0766666666666667
한림읍,베이커리,0.1882321899736148,1.9094459102902372
한림읍,햄버거,0.15847826086956524,1.1664347826086956
한림읍,일식,0.15353846153846154,0.4765934065934066
한림읍,순두부,0.15307692307692308,1.2815384615384615
한림읍,가정식,0.12887513211535556,0.49529367356182996
한림읍,우동,0.12576923076923077,0.6514102564102564
한림읍,김치찌개,0.1160377358490566,0.530377358490566
한림읍,주스,0.11363636363636363,1.6449999999999998
한림읍,중식,0.11252836304700163,0.576547811993517
한림읍,뷔페,0.11,0.22
한림읍,패밀리 레스토랑,0.10625,0.385
한림읍,장어,0.10407407407407407,0.15123456790123457
한림읍,낙지,0.09999999999999999,0.4291666666666667
한림읍,양식,0.09995209580838323,0.47094610778443113
한림읍,커피,0.09807446189645143,0.9496974985456661
한림읍,단품요리 전문,0.09553765016114855,0.48162760035159685
한림읍,만두,0.08403508771929824,0.6489473684210527
한림읍,해장국,0.083375,0.51725
한림읍,고기,0.08269461077844312,0.25832335329341316
한림읍,돈까스,0.07202247191011237,0.3733707865168539
한림읍,샤브샤브,0.06952380952380952,0.11190476190476191
한림읍,감자탕,0.06941176470588235,0.3392156862745098
한림읍,국밥,0.0648,0.42137142857142856
한림읍,치킨,0.06452807646356033,0.3697729988052569
한림읍,순대,0.064375,0.27625
한림읍,분식,0.058010204081632655,0.5792602040816326
한림읍,도너츠,0.05666666666666667,0.9138888888888889
한림읍,갈비,0.05576923076923078,0.18076923076923077
한림읍,맥주/요리주점,0.05397849462365591,0.13827956989247311
한림읍,포장마차,0.05,0.21805555555555556
한림읍,떡/한과,0.043061224489795914,0.21306122448979592
한림읍,부대찌개,0.04052631578947369,0.5352631578947369
한림읍,육개장,0.03923076923076923,0.3246153846153846
한림읍,곱창,0.038142857142857145,0.08285714285714285
한림읍,족발,0.036699999999999997,0.12560000000000002
한림읍,막창,0.03666666666666667,0.07407407407407407
한림읍,오리,0.03641025641025641,0.33999999999999997
한림읍,피자,0.03336170212765957,0.2114468085106383
한림읍,마카롱,0.031363636363636364,0.21499999999999997
한림읍,도시락,0.029444444444444447,0.3663888888888889
한림읍,보쌈,0.025675675675675677,0.08756756756756758
한림읍,샌드위치/토스트,0.024999999999999998,0.26916666666666667
한림읍,추어탕,0.015555555555555555,0.08259259259259259
한림읍,동남아/인도음식,0.015,0.14166666666666666
한림읍,디저트,0.012,0.079
한림읍,구내식당/푸드코트,0.009047619047619047,0.10809523809523809
한림읍,삼계탕,0.005,0.0075
화북동,장어,0.22,0.305
화북동,감자탕,0.17500000000000002,0.8225
화북동,명태,0.16,0.665
화북동,패밀리 레스토랑,0.16,0.64
화북동,국밥,0.13777777777777778,0.8188888888888889
화북동,막창,0.10000000000000002,0.24666666666666667
화북동,고기,0.09749999999999999,0.23500000000000001
화북동,면류,0.09142857142857143,0.6121428571428572
화북동,커피,0.08576923076923076,1.6334615384615385
화북동,돼지고기,0.08222222222222222,0.2911111111111111
화북동,김치찌개,0.08,0.69
화북동,해장국,0.07235294117647059,0.5111764705882352
화북동,갈비,0.06947368421052631,0.21368421052631578
화북동,피자,0.06333333333333334,0.34500000000000003
화북동,베이커리,0.0625,0.855
화북동,도시락,0.0625,0.84
화북동,돈까스,0.06,0.39
화북동,보쌈,0.06,0.20500000000000002
화북동,가정식,0.05491525423728814,0.24457627118644068
화북동,햄버거,0.051666666666666666,0.5516666666666666
화북동,중식,0.05142857142857143,0.3292857142857143
화북동,치킨,0.04613636363636364,0.2740909090909091
화북동,떡/한과,0.0425,0.19
화북동,도너츠,0.04,0.55
화북동,소고기,0.04,0.28
화북동,포장마차,0.04,0.18
화북동,삼계탕,0.04,0.15666666666666665
화북동,일식,0.04,0.12
화북동,아이스크림/빙수,0.03833333333333334,0.5833333333333334
화북동,샌드위치/토스트,0.03833333333333334,0.505
화북동,분식,0.03631578947368421,0.5757894736842105
화북동,족발,0.03375,0.15
화북동,단품요리 전문,0.030535714285714284,0.22464285714285714
화북동,맥주/요리주점,0.03,0.11
화북동,꼬치구이,0.02875,0.14625
화북동,회,0.028000000000000004,0.061
화북동,만두,0.0275,0.2925
화북동,오리,0.015,0.025
화북동,낙지,0.01,0.025
화북동,순대,0.0,0.01
